start_url;city;title;title_url;new_old;address;price
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,莲琼苑,http://fangjia.fang.com/process/sh/1210667582.htm,old,新陈路150弄,48112元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,锦三角花园,http://fangjia.fang.com/process/sh/1210001867.htm,old,锦绣路2885弄,72093元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,民星苑,http://fangjia.fang.com/process/sh/1210667602.htm,old,御青路56弄,52373元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,鹏海西区,http://fangjia.fang.com/process/sh/1210765878.htm,old,五星路231弄、五星路151弄,51994元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,莲溪一村,http://fangjia.fang.com/process/sh/1210667624.htm,old,北中路354弄,56354元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,南新二村,http://fangjia.fang.com/process/sh/1210423432.htm,old,下南路309弄23-70号,48238元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i33/,上海,北蔡苑,http://fangjia.fang.com/process/sh/1210674854.htm,old,莲安西路185弄,52432元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,鹏海东苑,http://fangjia.fang.com/process/sh/1210708306.htm,old,五星路239弄,54824元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,海东公寓,http://fangjia.fang.com/process/sh/1210008782.htm,old,莲园路100弄,55634元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,华佳花园,http://fangjia.fang.com/process/sh/1210010910.htm,old,高科西路3000弄,49697元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,天池二村,http://fangjia.fang.com/process/sh/1210667512.htm,old,莲园路8弄、莲园路18弄,59902元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,紫竹轩,http://fangjia.fang.com/process/sh/1210170129.htm,old,莲园路180弄、莲园路150弄,68908元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,莲中路255弄小区,http://fangjia.fang.com/process/sh/1210667536.htm,old,莲中路255弄,53585元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,陆家嘴锦绣里,http://fangjia.fang.com/process/sh/1211192794.htm,old,博华路498弄,74760元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,紫翠高清苑,http://fangjia.fang.com/process/sh/1211058340.htm,old,下南路115弄,46463元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,联勤小区,http://fangjia.fang.com/process/sh/1210667600.htm,old,锦绣路3841弄,47799元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,东莲大厦,http://fangjia.fang.com/process/sh/1210008740.htm,old,沪南路1101号,52157元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,莲溪八村,http://fangjia.fang.com/process/sh/1210707118.htm,old,莲园路505弄,44130元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,北中路280弄小区,http://fangjia.fang.com/process/sh/1210285186.htm,old,北中路280弄,57993元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,南新一村,http://fangjia.fang.com/process/sh/1210682258.htm,old,下南路161弄,51022元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,景泰嘉苑,http://fangjia.fang.com/process/sh/1210029895.htm,old,莲安西路123弄,70659元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,莲溪三村,http://fangjia.fang.com/process/sh/1210667556.htm,old,莲溪路399弄、北中路480弄,53682元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,莲康苑,http://fangjia.fang.com/process/sh/1211181182.htm,old,高青路4567弄,60991元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,宏莲馨苑,http://fangjia.fang.com/process/sh/1210023173.htm,old,莲园路151弄1-22号,50841元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,莲安东路79弄小区,http://fangjia.fang.com/process/sh/1210285188.htm,old,莲安东路79弄,68042元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,北蔡大街31弄32弄小区,http://fangjia.fang.com/process/sh/1210674778.htm,old,北蔡大街31弄,35651元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i34/,上海,莲中二村,http://fangjia.fang.com/process/sh/1210423944.htm,old,莲中路318弄,51469元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,绿地长岛,http://fangjia.fang.com/process/sh/1211189358.htm,new,启东新村沙北侧,10500元/平方米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,世茂滨江花园,http://fangjia.fang.com/process/sh/1210012000.htm,old,潍坊西路1弄、潍坊西路2弄,89988元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,绿都绣云里,http://fangjia.fang.com/process/sh/1210124924.htm,new,崇溪路111弄,37500元/平方米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,浦江东旭公寓,http://fangjia.fang.com/process/sh/1210602826.htm,old,东靖路669弄、东靖路626弄、莱阳路1443弄,49868元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,财富海景花园,http://fangjia.fang.com/process/sh/1210082681.htm,old,浦明路258弄,131115元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,新凯家园四期,http://fangjia.fang.com/process/sh/1211136230.htm,old,泽悦路326弄、泽悦路325弄、泽悦路212弄、泽悦路211弄、泽悦路88弄,32512元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,SMART智慧城,http://fangjia.fang.com/process/sh/1824203444.htm,old,花安路183号,14441元/平米
http://fangjia.fang.com/pghouse-c0sh/a025-b01646-h315-i35/,上海,新凯家园,http://fangjia.fang.com/process/sh/1210214862.htm,old,古楼公路1858弄,34480元/平米
